,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
6648,USA300HOU_RS08850,DQM91_RS08560,100.0,271,0,0,1,271,1,271,0.0,528.0,271,1.0,<=>
6649,USA300HOU_RS08855,DQM91_RS08565,99.554,448,2,0,1,448,1,448,0.0,908.0,448,1.0,<=>
6650,USA300HOU_RS08860,DQM91_RS08570,100.0,196,0,0,1,196,1,196,9.24e-147,402.0,196,1.0,<=>
6654,USA300HOU_RS08865,DQM91_RS08575,100.0,420,0,0,1,420,1,420,0.0,848.0,420,1.0,<=>
6661,USA300HOU_RS08870,DQM91_RS08580,100.0,433,0,0,1,433,1,433,0.0,858.0,433,1.0,<=>
6662,USA300HOU_RS08875,DQM91_RS08585,97.222,36,1,0,1,36,1,36,1.7400000000000003e-21,73.6,36,1.0,<=>
6663,USA300HOU_RS08880,DQM91_RS08590,100.0,309,0,0,1,309,1,309,0.0,636.0,309,1.0,<=>
6664,USA300HOU_RS08885,DQM91_RS08595,100.0,202,0,0,1,202,1,202,4.12e-150,411.0,202,1.0,<=>
6665,USA300HOU_RS08895,DQM91_RS08605,100.0,118,0,0,1,118,1,118,1.41e-84,238.0,118,1.0,<=>
6666,USA300HOU_RS08900,DQM91_RS08610,100.0,66,0,0,1,66,1,66,2.9899999999999994e-42,127.0,66,1.0,<=>
6667,USA300HOU_RS08905,DQM91_RS08615,100.0,175,0,0,1,175,1,175,4.679999999999999e-128,353.0,175,1.0,<=>
6668,USA300HOU_RS08910,DQM91_RS08620,100.0,497,0,0,1,497,1,497,0.0,994.0,497,1.0,<=>
6678,USA300HOU_RS08915,DQM91_RS08625,99.845,645,1,0,1,645,1,645,0.0,1337.0,645,1.0,<=>
6683,USA300HOU_RS08920,DQM91_RS08630,100.0,40,0,0,1,40,1,40,2.94e-25,83.2,40,1.0,<=>
6684,USA300HOU_RS08925,DQM91_RS08635,100.0,306,0,0,1,306,1,306,0.0,638.0,306,1.0,<=>
6686,USA300HOU_RS08930,DQM91_RS08640,100.0,466,0,0,1,466,1,466,0.0,962.0,466,1.0,<=>
6687,USA300HOU_RS08935,DQM91_RS08645,100.0,156,0,0,1,156,1,156,4.17e-117,324.0,156,1.0,<=>
6688,USA300HOU_RS08940,DQM91_RS08650,100.0,341,0,0,1,341,1,341,0.0,696.0,341,1.0,<=>
6690,USA300HOU_RS08945,DQM91_RS08655,99.517,207,1,0,1,207,1,207,5.17e-152,416.0,207,1.0,<=>
6691,USA300HOU_RS08950,DQM91_RS08660,100.0,290,0,0,1,290,1,290,0.0,601.0,290,1.0,<=>
6692,USA300HOU_RS08955,DQM91_RS08665,100.0,876,0,0,1,876,1,876,0.0,1784.0,876,1.0,<=>
6694,USA300HOU_RS08960,DQM91_RS08670,100.0,495,0,0,1,495,1,495,0.0,1001.0,495,1.0,<=>
6695,USA300HOU_RS08965,DQM91_RS08675,100.0,553,0,0,1,553,1,553,0.0,1127.0,553,1.0,<=>
6704,USA300HOU_RS08970,DQM91_RS08680,100.0,234,0,0,1,234,1,234,5.7400000000000005e-173,471.0,234,1.0,<=>
6718,USA300HOU_RS08980,DQM91_RS08690,100.0,422,0,0,1,422,1,422,0.0,862.0,422,1.0,<=>
6720,USA300HOU_RS08985,DQM91_RS08695,100.0,373,0,0,1,373,1,373,0.0,776.0,373,1.0,<=>
6721,USA300HOU_RS08990,DQM91_RS08700,100.0,453,0,0,1,453,1,453,0.0,905.0,453,1.0,<=>
6730,USA300HOU_RS09005,DQM91_RS08710,100.0,585,0,0,1,585,1,585,0.0,1177.0,585,1.0,<=>
6731,USA300HOU_RS09010,DQM91_RS08715,100.0,322,0,0,1,322,1,322,0.0,653.0,322,1.0,<=>
6732,USA300HOU_RS09015,DQM91_RS08720,100.0,314,0,0,1,314,1,314,0.0,640.0,314,1.0,<=>
6733,USA300HOU_RS09020,DQM91_RS08725,100.0,285,0,0,1,285,1,285,0.0,593.0,285,1.0,<=>
6734,USA300HOU_RS09025,DQM91_RS08730,100.0,409,0,0,1,409,1,409,0.0,829.0,409,1.0,<=>
6736,USA300HOU_RS09030,DQM91_RS08735,99.906,1065,1,0,1,1065,1,1065,0.0,2191.0,1065,1.0,<=>
6738,USA300HOU_RS09035,DQM91_RS08740,100.0,313,0,0,1,313,1,313,0.0,648.0,313,1.0,<=>
6740,USA300HOU_RS09040,DQM91_RS08750,100.0,432,0,0,1,432,1,432,0.0,879.0,432,1.0,<=>
6742,USA300HOU_RS09045,DQM91_RS08755,100.0,137,0,0,1,137,1,137,2.68e-96,270.0,137,1.0,<=>
6743,USA300HOU_RS09050,DQM91_RS08760,100.0,229,0,0,1,229,1,229,4.87e-171,466.0,229,1.0,<=>
6744,USA300HOU_RS09055,DQM91_RS08765,100.0,351,0,0,1,351,1,351,0.0,723.0,351,1.0,<=>
6747,USA300HOU_RS09060,DQM91_RS08770,100.0,32,0,0,1,32,1,32,2.62e-18,65.1,32,1.0,<=>
6748,USA300HOU_RS09065,DQM91_RS08775,100.0,372,0,0,1,372,1,372,0.0,753.0,372,1.0,<=>
6752,USA300HOU_RS09070,DQM91_RS08780,100.0,166,0,0,1,166,1,166,9.99e-125,344.0,166,1.0,<=>
6753,USA300HOU_RS09075,DQM91_RS08785,100.0,400,0,0,1,400,1,400,0.0,815.0,400,1.0,<=>
6754,USA300HOU_RS09080,DQM91_RS08790,100.0,315,0,0,1,315,1,315,0.0,645.0,315,1.0,<=>
6755,USA300HOU_RS09085,DQM91_RS08795,100.0,164,0,0,1,164,1,164,3.43e-122,337.0,164,1.0,<=>
6757,USA300HOU_RS09090,DQM91_RS08800,100.0,256,0,0,1,256,1,256,5.26e-178,486.0,256,1.0,<=>
6759,USA300HOU_RS09095,DQM91_RS08805,100.0,407,0,0,1,407,1,407,0.0,837.0,407,1.0,<=>
6760,USA300HOU_RS09100,DQM91_RS08810,100.0,382,0,0,1,382,1,382,0.0,782.0,382,1.0,<=>
6763,USA300HOU_RS09105,DQM91_RS08815,100.0,46,0,0,1,46,1,46,2.2600000000000003e-27,89.0,46,1.0,<=>
6764,USA300HOU_RS09110,DQM91_RS08820,100.0,564,0,0,1,564,1,564,0.0,1129.0,564,1.0,<=>
6765,USA300HOU_RS09115,DQM91_RS08825,100.0,154,0,0,1,154,1,154,2.23e-114,317.0,154,1.0,<=>
6766,USA300HOU_RS09120,DQM91_RS08835,100.0,200,0,0,1,200,1,200,1.46e-149,409.0,200,1.0,<=>
6767,USA300HOU_RS09130,DQM91_RS08845,100.0,247,0,0,1,247,1,247,0.0,511.0,247,1.0,<=>
6771,USA300HOU_RS09135,DQM91_RS08850,100.0,148,0,0,1,148,1,148,1.4000000000000001e-109,304.0,148,1.0,<=>
6772,USA300HOU_RS09140,DQM91_RS08855,100.0,386,0,0,1,386,1,386,0.0,795.0,386,1.0,<=>
6773,USA300HOU_RS09145,DQM91_RS08860,100.0,534,0,0,1,534,1,534,0.0,1077.0,534,1.0,<=>
6780,USA300HOU_RS09150,DQM91_RS08865,100.0,31,0,0,1,31,1,31,1.02e-16,60.8,31,1.0,<=>
6781,USA300HOU_RS09155,DQM91_RS08870,100.0,376,0,0,1,376,1,376,0.0,768.0,376,1.0,<=>
6783,USA300HOU_RS09160,DQM91_RS08875,99.59,488,2,0,1,488,1,488,0.0,979.0,488,1.0,<=>
6791,USA300HOU_RS09165,DQM91_RS08880,100.0,205,0,0,1,205,1,205,4.63e-153,419.0,205,1.0,<=>
6792,USA300HOU_RS09170,DQM91_RS08885,100.0,424,0,0,1,424,1,424,0.0,852.0,424,1.0,<=>
6794,USA300HOU_RS09175,DQM91_RS08890,100.0,420,0,0,1,420,1,420,0.0,866.0,420,1.0,<=>
6795,USA300HOU_RS09180,DQM91_RS08895,100.0,301,0,0,1,301,1,301,0.0,610.0,301,1.0,<=>
6798,USA300HOU_RS09185,DQM91_RS08900,100.0,30,0,0,1,30,1,30,1.62e-14,55.5,30,1.0,<=>
6799,USA300HOU_RS09190,DQM91_RS08905,99.888,895,1,0,1,895,1,895,0.0,1823.0,895,1.0,<=>
6807,USA300HOU_RS09195,DQM91_RS08915,99.64,555,2,0,1,555,1,555,0.0,1130.0,555,1.0,<=>
6808,USA300HOU_RS09200,DQM91_RS08920,100.0,568,0,0,1,568,1,568,0.0,1169.0,568,1.0,<=>
6816,USA300HOU_RS09205,DQM91_RS08925,100.0,210,0,0,1,210,1,210,3.55e-160,437.0,210,1.0,<=>
6817,USA300HOU_RS09210,DQM91_RS08930,100.0,389,0,0,1,389,1,389,0.0,813.0,389,1.0,<=>
6818,USA300HOU_RS09215,DQM91_RS08935,100.0,329,0,0,1,329,1,329,0.0,669.0,329,1.0,<=>
6822,USA300HOU_RS09220,DQM91_RS08940,100.0,37,0,0,1,37,1,37,5.3700000000000006e-21,72.0,37,1.0,<=>
6823,USA300HOU_RS09225,DQM91_RS08945,100.0,363,0,0,1,363,1,363,0.0,744.0,363,1.0,<=>
6824,USA300HOU_RS09230,DQM91_RS08950,100.0,34,0,0,1,34,1,34,2.65e-20,70.1,34,1.0,<=>
6827,USA300HOU_RS09240,DQM91_RS08960,100.0,163,0,0,1,163,1,163,9.09e-119,328.0,163,1.0,<=>
6828,USA300HOU_RS09245,DQM91_RS08965,100.0,437,0,0,1,437,1,437,0.0,900.0,437,1.0,<=>
6832,USA300HOU_RS09250,DQM91_RS08970,99.922,1274,1,0,1,1274,1,1274,0.0,2623.0,1274,1.0,<=>
6836,USA300HOU_RS09255,DQM91_RS08975,100.0,198,0,0,1,198,1,198,6.04e-145,397.0,198,1.0,<=>
6838,USA300HOU_RS09260,DQM91_RS08980,100.0,285,0,0,1,285,1,285,0.0,587.0,285,1.0,<=>
6839,USA300HOU_RS09265,DQM91_RS08985,100.0,103,0,0,1,103,1,103,4.45e-75,213.0,103,1.0,<=>
6842,USA300HOU_RS09270,DQM91_RS08990,100.0,358,0,0,1,358,1,358,0.0,742.0,358,1.0,<=>
6845,USA300HOU_RS09275,DQM91_RS08995,100.0,103,0,0,1,103,1,103,7.69e-72,205.0,103,1.0,<=>
6846,USA300HOU_RS09280,DQM91_RS09000,100.0,280,0,0,1,280,1,280,0.0,582.0,280,1.0,<=>
6847,USA300HOU_RS09285,DQM91_RS09005,100.0,214,0,0,1,214,1,214,2.27e-165,451.0,214,1.0,<=>
6848,USA300HOU_RS09290,DQM91_RS09010,100.0,263,0,0,1,263,1,263,0.0,544.0,263,1.0,<=>
6849,USA300HOU_RS09295,DQM91_RS09015,100.0,282,0,0,1,282,1,282,0.0,573.0,282,1.0,<=>
6850,USA300HOU_RS09300,DQM91_RS09020,100.0,469,0,0,1,469,1,469,0.0,974.0,469,1.0,<=>
6852,USA300HOU_RS09305,DQM91_RS09035,100.0,140,0,0,1,140,1,140,8.58e-99,276.0,140,1.0,<=>
6853,USA300HOU_RS09310,DQM91_RS09040,100.0,231,0,0,1,231,1,231,8.62e-172,468.0,231,1.0,<=>
6856,USA300HOU_RS09315,DQM91_RS09045,100.0,553,0,0,1,553,1,553,0.0,1108.0,553,1.0,<=>
6859,USA300HOU_RS09320,DQM91_RS09050,99.763,422,1,0,1,422,1,422,0.0,864.0,422,1.0,<=>
6861,USA300HOU_RS09325,DQM91_RS09055,99.863,2186,3,0,1,2186,1,2186,0.0,4323.0,2186,1.0,<=>
6870,USA300HOU_RS09330,DQM91_RS09060,100.0,103,0,0,1,103,1,103,5.0299999999999995e-74,211.0,103,1.0,<=>
6874,USA300HOU_RS09335,DQM91_RS09065,99.876,804,1,0,1,804,2,805,0.0,1657.0,804,1.0,<=>
6880,USA300HOU_RS09340,DQM91_RS09070,100.0,393,0,0,1,393,1,393,0.0,781.0,393,1.0,<=>
6888,USA300HOU_RS09345,DQM91_RS09075,100.0,317,0,0,1,317,1,317,0.0,667.0,317,1.0,<=>
6890,USA300HOU_RS09350,DQM91_RS09080,100.0,187,0,0,1,187,1,187,5.55e-139,382.0,187,1.0,<=>
6891,USA300HOU_RS09355,DQM91_RS09085,100.0,133,0,0,1,133,1,133,2.67e-96,269.0,133,1.0,<=>
6895,USA300HOU_RS09370,DQM91_RS09095,100.0,275,0,0,1,275,1,275,0.0,564.0,275,1.0,<=>
6898,USA300HOU_RS09375,DQM91_RS09100,100.0,39,0,0,1,39,1,39,7.489999999999999e-23,77.0,39,1.0,<=>
6899,USA300HOU_RS09380,DQM91_RS09110,100.0,333,0,0,1,333,1,333,0.0,684.0,333,1.0,<=>
6900,USA300HOU_RS09385,DQM91_RS09115,100.0,154,0,0,1,154,1,154,8.08e-112,310.0,154,1.0,<=>
6901,USA300HOU_RS09390,DQM91_RS09120,100.0,393,0,0,1,393,1,393,0.0,815.0,393,1.0,<=>
6902,USA300HOU_RS09395,DQM91_RS09125,100.0,210,0,0,1,210,1,210,1.24e-154,423.0,210,1.0,<=>
6903,USA300HOU_RS09400,DQM91_RS09130,100.0,343,0,0,1,343,5,347,0.0,714.0,343,1.0,<=>
6905,USA300HOU_RS09405,DQM91_RS09135,99.8,500,1,0,1,500,1,500,0.0,1041.0,500,1.0,<=>
6906,USA300HOU_RS09410,DQM91_RS09140,100.0,104,0,0,1,104,1,104,8.57e-75,213.0,104,1.0,<=>
6907,USA300HOU_RS09415,DQM91_RS09145,99.767,430,1,0,1,430,1,430,0.0,828.0,430,1.0,<=>
6908,USA300HOU_RS09420,DQM91_RS09150,100.0,131,0,0,1,131,1,131,5.1e-98,273.0,131,1.0,<=>
6911,USA300HOU_RS09425,DQM91_RS09155,100.0,284,0,0,1,284,1,284,0.0,580.0,284,1.0,<=>
6915,USA300HOU_RS09430,DQM91_RS09160,100.0,74,0,0,1,74,1,74,1.28e-51,152.0,74,1.0,<=>
6916,USA300HOU_RS09435,DQM91_RS09165,98.718,156,2,0,1,156,1,156,1.96e-111,309.0,156,1.0,<=>
6917,USA300HOU_RS09440,DQM91_RS09170,100.0,147,0,0,1,147,1,147,1.51e-106,296.0,147,1.0,<=>
6918,USA300HOU_RS09445,DQM91_RS09175,100.0,147,0,0,1,147,1,147,9.059999999999999e-104,289.0,147,1.0,<=>
6919,USA300HOU_RS09450,DQM91_RS09180,100.0,211,0,0,1,211,1,211,1.89e-150,412.0,211,1.0,<=>
6922,USA300HOU_RS09455,DQM91_RS09185,100.0,237,0,0,1,237,1,237,4.86e-175,477.0,237,1.0,<=>
6923,USA300HOU_RS09460,DQM91_RS09190,100.0,100,0,0,1,100,1,100,5.71e-65,187.0,100,1.0,<=>
6924,USA300HOU_RS09465,DQM91_RS09195,99.174,121,1,0,1,121,1,121,1.24e-81,231.0,121,1.0,<=>
6926,USA300HOU_RS09470,DQM91_RS09200,100.0,117,0,0,1,117,1,117,7.600000000000001e-80,226.0,117,1.0,<=>
6928,USA300HOU_RS09485,DQM91_RS09210,100.0,277,0,0,1,277,1,277,0.0,577.0,277,1.0,<=>
6934,USA300HOU_RS09490,DQM91_RS09215,100.0,302,0,0,1,302,1,302,0.0,615.0,302,1.0,<=>
6935,USA300HOU_RS09495,DQM91_RS09220,100.0,397,0,0,1,397,1,397,0.0,811.0,397,1.0,<=>
6936,USA300HOU_RS09500,DQM91_RS09225,100.0,530,0,0,1,530,1,530,0.0,1093.0,530,1.0,<=>
6937,USA300HOU_RS09510,DQM91_RS09235,100.0,248,0,0,1,248,1,248,0.0,513.0,248,1.0,<=>
6938,USA300HOU_RS09515,DQM91_RS09240,100.0,157,0,0,1,157,1,157,1.8900000000000003e-117,325.0,157,1.0,<=>
6939,USA300HOU_RS09520,DQM91_RS09245,100.0,85,0,0,1,85,1,85,4.4399999999999994e-61,176.0,85,1.0,<=>
6940,USA300HOU_RS09525,DQM91_RS09250,100.0,333,0,0,1,333,1,333,0.0,691.0,333,1.0,<=>
6941,USA300HOU_RS09530,DQM91_RS09255,100.0,492,0,0,1,492,1,492,0.0,1028.0,492,1.0,<=>
6949,USA300HOU_RS09535,DQM91_RS09260,100.0,151,0,0,1,151,1,151,1.31e-113,315.0,151,1.0,<=>
6950,USA300HOU_RS09540,DQM91_RS09265,100.0,216,0,0,1,216,1,216,2.03e-162,443.0,216,1.0,<=>
6952,USA300HOU_RS09545,DQM91_RS09270,100.0,331,0,0,1,331,1,331,0.0,672.0,331,1.0,<=>
6954,USA300HOU_RS09555,DQM91_RS09280,100.0,114,0,0,1,114,1,114,5.25e-82,232.0,114,1.0,<=>
6955,USA300HOU_RS09560,DQM91_RS09285,100.0,183,0,0,1,183,1,183,2.53e-137,377.0,183,1.0,<=>
6956,USA300HOU_RS09565,DQM91_RS09290,100.0,213,0,0,1,213,1,213,1.32e-154,423.0,213,1.0,<=>
6957,USA300HOU_RS09570,DQM91_RS09295,100.0,61,0,0,1,61,1,61,6.21e-42,126.0,61,1.0,<=>
6958,USA300HOU_RS09575,DQM91_RS09300,100.0,58,0,0,1,58,1,58,1.2500000000000002e-35,110.0,58,1.0,<=>
6959,USA300HOU_RS09580,DQM91_RS09305,99.213,127,1,0,1,127,1,127,5.54e-86,243.0,127,1.0,<=>
6960,USA300HOU_RS09590,DQM91_RS09315,100.0,47,0,0,1,47,1,47,5.27e-31,98.2,47,1.0,<=>
6962,USA300HOU_RS09595,DQM91_RS09330,100.0,33,0,0,1,33,1,33,3.77e-19,67.4,33,1.0,<=>
6963,USA300HOU_RS09600,DQM91_RS09340,100.0,119,0,0,1,119,7,125,3.88e-83,235.0,119,1.0,<=>
6967,USA300HOU_RS09605,DQM91_RS09345,100.0,1271,0,0,1,1271,100,1370,0.0,2560.0,1271,1.0,<=>
6968,USA300HOU_RS09615,DQM91_RS09350,99.749,399,1,0,1,399,1,399,0.0,813.0,399,1.0,<=>
6972,USA300HOU_RS09625,DQM91_RS09360,100.0,44,0,0,1,44,1,44,2.71e-28,91.3,44,1.0,<=>
6973,USA300HOU_RS09630,DQM91_RS09365,100.0,239,0,0,1,239,1,239,4.03e-176,480.0,239,1.0,<=>
6980,USA300HOU_RS09635,DQM91_RS09370,100.0,238,0,0,1,238,1,238,1.7199999999999998e-172,471.0,238,1.0,<=>
6987,USA300HOU_RS09640,DQM91_RS09380,100.0,239,0,0,1,239,1,239,1.07e-176,481.0,239,1.0,<=>
6994,USA300HOU_RS09645,DQM91_RS09385,100.0,239,0,0,1,239,1,239,2.5199999999999998e-174,475.0,239,1.0,<=>
7001,USA300HOU_RS09650,DQM91_RS09390,100.0,240,0,0,1,240,1,240,1.32e-175,479.0,240,1.0,<=>
7008,USA300HOU_RS09655,DQM91_RS09395,100.0,235,0,0,1,235,1,235,7.88e-174,474.0,235,1.0,<=>
7015,USA300HOU_RS09665,DQM91_RS09405,100.0,188,0,0,1,188,1,188,1.2e-134,371.0,188,1.0,<=>
7016,USA300HOU_RS15380,DQM91_RS09410,100.0,232,0,0,1,232,1,232,2.4900000000000003e-166,454.0,232,1.0,<=>
7017,USA300HOU_RS09675,DQM91_RS09415,100.0,253,0,0,1,253,1,253,5.93e-179,488.0,253,1.0,<=>
7018,USA300HOU_RS09680,DQM91_RS09420,100.0,230,0,0,1,230,1,230,1.23e-168,460.0,230,1.0,<=>
7083,USA300HOU_RS09685,DQM91_RS09425,100.0,457,0,0,1,457,1,457,0.0,940.0,457,1.0,<=>
7084,USA300HOU_RS09690,DQM91_RS09430,100.0,172,0,0,1,172,1,172,4.65e-127,350.0,172,1.0,<=>
7086,USA300HOU_RS09695,DQM91_RS09435,100.0,414,0,0,1,414,1,414,0.0,842.0,414,1.0,<=>
7087,USA300HOU_RS09700,DQM91_RS09440,100.0,997,0,0,1,997,1,997,0.0,2033.0,997,1.0,<=>
7088,USA300HOU_RS09705,DQM91_RS09445,100.0,47,0,0,1,47,1,47,3.51e-31,98.6,47,1.0,<=>
7090,USA300HOU_RS09710,DQM91_RS09455,100.0,47,0,0,1,47,1,47,7.99e-31,97.8,47,1.0,<=>
7092,USA300HOU_RS09715,DQM91_RS09460,100.0,327,0,0,1,327,1,327,0.0,671.0,327,1.0,<=>
7100,USA300HOU_RS09720,DQM91_RS09465,100.0,306,0,0,6,311,1,306,0.0,630.0,311,0.9839228295819936,<=>
7108,USA300HOU_RS09725,DQM91_RS09470,99.441,179,1,0,1,179,1,179,5.74e-129,355.0,179,1.0,<=>
7109,USA300HOU_RS09775,DQM91_RS09530,99.457,184,1,0,1,184,1,184,2.01e-138,380.0,184,1.0,<=>
7110,USA300HOU_RS09785,DQM91_RS09540,100.0,466,0,0,1,466,1,466,0.0,958.0,466,1.0,<=>
7112,USA300HOU_RS09790,DQM91_RS09545,99.674,307,1,0,1,307,1,307,0.0,635.0,307,1.0,<=>
7113,USA300HOU_RS09795,DQM91_RS09550,99.71,345,1,0,1,345,1,345,0.0,710.0,345,1.0,<=>
7114,USA300HOU_RS09800,DQM91_RS09555,100.0,36,0,0,1,36,1,36,4.1200000000000003e-22,75.1,36,1.0,<=>
7115,USA300HOU_RS09805,DQM91_RS09560,100.0,167,0,0,1,167,1,167,4.490000000000001e-124,342.0,167,1.0,<=>
7117,USA300HOU_RS09810,DQM91_RS09565,100.0,407,0,0,1,407,1,407,0.0,822.0,407,1.0,<=>
7118,USA300HOU_RS09815,DQM91_RS09570,100.0,246,0,0,1,246,1,246,0.0,503.0,246,1.0,<=>
7180,USA300HOU_RS09820,DQM91_RS09575,100.0,140,0,0,1,140,1,140,1.0900000000000001e-103,288.0,140,1.0,<=>
7181,USA300HOU_RS09825,DQM91_RS09580,100.0,121,0,0,1,121,1,121,2.4800000000000002e-85,241.0,121,1.0,<=>
7182,USA300HOU_RS09830,DQM91_RS09590,100.0,185,0,0,1,185,1,185,1.3799999999999998e-134,370.0,185,1.0,<=>
7183,USA300HOU_RS09835,DQM91_RS09595,100.0,320,0,0,1,320,1,320,0.0,625.0,320,1.0,<=>
7184,USA300HOU_RS09840,DQM91_RS09600,100.0,313,0,0,1,313,1,313,0.0,650.0,313,1.0,<=>
7185,USA300HOU_RS09845,DQM91_RS09605,100.0,978,0,0,1,978,1,978,0.0,1984.0,978,1.0,<=>
7186,USA300HOU_RS09850,DQM91_RS09610,100.0,398,0,0,1,398,1,398,0.0,823.0,398,1.0,<=>
7188,USA300HOU_RS09855,DQM91_RS09615,100.0,32,0,0,1,32,1,32,1.43e-18,65.9,32,1.0,<=>
7189,USA300HOU_RS09860,DQM91_RS09625,100.0,114,0,0,1,114,1,114,4.04e-77,219.0,114,1.0,<=>
7190,USA300HOU_RS09865,DQM91_RS09630,100.0,374,0,0,1,374,1,374,0.0,753.0,374,1.0,<=>
7191,USA300HOU_RS09870,DQM91_RS09635,100.0,154,0,0,1,154,1,154,1.3000000000000001e-117,325.0,154,1.0,<=>
7193,USA300HOU_RS09875,DQM91_RS09640,100.0,207,0,0,1,207,1,207,7.65e-154,421.0,207,1.0,<=>
7206,USA300HOU_RS09880,DQM91_RS09645,100.0,370,0,0,1,370,1,370,0.0,770.0,370,1.0,<=>
7210,USA300HOU_RS09885,DQM91_RS09650,100.0,273,0,0,1,273,1,273,0.0,554.0,273,1.0,<=>
7213,USA300HOU_RS09890,DQM91_RS09655,100.0,461,0,0,1,461,1,461,0.0,963.0,461,1.0,<=>
7216,USA300HOU_RS09895,DQM91_RS09660,100.0,131,0,0,1,131,1,131,6.5599999999999995e-90,253.0,131,1.0,<=>
7218,USA300HOU_RS09905,DQM91_RS09675,100.0,50,0,0,1,50,1,50,8.270000000000001e-31,97.8,50,1.0,<=>
7219,USA300HOU_RS09910,DQM91_RS09680,100.0,199,0,0,1,199,1,199,1.53e-147,404.0,199,1.0,<=>
7220,USA300HOU_RS09915,DQM91_RS09685,100.0,156,0,0,1,156,1,156,1.26e-118,328.0,156,1.0,<=>
7222,USA300HOU_RS09920,DQM91_RS09690,99.733,375,1,0,6,380,1,375,0.0,778.0,380,0.9868421052631579,<=>
7223,USA300HOU_RS09925,DQM91_RS09695,99.583,240,1,0,3,242,1,240,8.09e-176,479.0,242,0.9917355371900827,<=>
7289,USA300HOU_RS09930,DQM91_RS09700,100.0,485,0,0,1,485,1,485,0.0,972.0,485,1.0,<=>
7296,USA300HOU_RS09935,DQM91_RS09705,100.0,353,0,0,1,353,1,353,0.0,680.0,353,1.0,<=>
7298,USA300HOU_RS10095,DQM91_RS09870,100.0,148,0,0,1,148,1,148,1.3e-111,309.0,148,1.0,<=>
7301,USA300HOU_RS10100,DQM91_RS09875,100.0,316,0,0,1,316,1,316,0.0,642.0,316,1.0,<=>
7308,USA300HOU_RS10105,DQM91_RS09880,100.0,151,0,0,1,151,1,151,5.61e-110,305.0,151,1.0,<=>
7310,USA300HOU_RS10110,DQM91_RS09885,100.0,429,0,0,1,429,1,429,0.0,876.0,429,1.0,<=>
7316,USA300HOU_RS10115,DQM91_RS09890,100.0,364,0,0,1,364,1,364,0.0,741.0,364,1.0,<=>
7318,USA300HOU_RS10120,DQM91_RS09895,100.0,30,0,0,1,30,1,30,3.35e-18,64.7,30,1.0,<=>
7319,USA300HOU_RS10125,DQM91_RS09900,100.0,578,0,0,1,578,1,578,0.0,1172.0,578,1.0,<=>
7383,USA300HOU_RS10130,DQM91_RS09905,100.0,180,0,0,1,180,1,180,2.11e-136,374.0,180,1.0,<=>
7385,USA300HOU_RS10135,DQM91_RS09910,100.0,345,0,0,1,345,1,345,0.0,726.0,345,1.0,<=>
7387,USA300HOU_RS10140,DQM91_RS09915,100.0,325,0,0,1,325,1,325,0.0,662.0,325,1.0,<=>
7388,USA300HOU_RS10150,DQM91_RS09925,100.0,278,0,0,1,278,1,278,0.0,556.0,278,1.0,<=>
7389,USA300HOU_RS10155,DQM91_RS09930,100.0,505,0,0,1,505,1,505,0.0,1041.0,505,1.0,<=>
7396,USA300HOU_RS10160,DQM91_RS09935,100.0,104,0,0,1,104,1,104,4.45e-74,211.0,104,1.0,<=>
7397,USA300HOU_RS10165,DQM91_RS09940,100.0,272,0,0,1,272,1,272,0.0,540.0,272,1.0,<=>
7398,USA300HOU_RS10170,DQM91_RS09945,100.0,269,0,0,1,269,1,269,0.0,556.0,269,1.0,<=>
7401,USA300HOU_RS10175,DQM91_RS09950,100.0,171,0,0,1,171,1,171,1.07e-125,347.0,171,1.0,<=>
7403,USA300HOU_RS10180,DQM91_RS09955,100.0,53,0,0,1,53,1,53,2.15e-33,104.0,53,1.0,<=>
7404,USA300HOU_RS10185,DQM91_RS10310,98.939,377,4,0,7,383,5,381,0.0,785.0,383,0.9843342036553525,<=>
7405,USA300HOU_RS10190,DQM91_RS10315,100.0,176,0,0,1,176,1,176,6.06e-135,370.0,176,1.0,<=>
7406,USA300HOU_RS10195,DQM91_RS10320,100.0,418,0,0,1,418,1,418,0.0,868.0,418,1.0,<=>
7407,USA300HOU_RS10200,DQM91_RS10325,100.0,66,0,0,1,66,1,66,5.9e-45,134.0,66,1.0,<=>
7408,USA300HOU_RS10205,DQM91_RS10330,100.0,154,0,0,1,154,1,154,3.8800000000000003e-116,321.0,154,1.0,<=>
7411,USA300HOU_RS10210,DQM91_RS10335,100.0,91,0,0,1,91,1,91,2.1e-63,183.0,91,1.0,<=>
7412,USA300HOU_RS10215,DQM91_RS10340,100.0,405,0,0,1,405,1,405,0.0,822.0,405,1.0,<=>
7413,USA300HOU_RS10220,DQM91_RS10345,100.0,209,0,0,1,209,1,209,4.88e-154,421.0,209,1.0,<=>
7424,USA300HOU_RS10225,DQM91_RS10350,100.0,347,0,0,1,347,1,347,0.0,706.0,347,1.0,<=>
7428,USA300HOU_RS10230,DQM91_RS10355,100.0,233,0,0,1,233,1,233,3.96e-172,469.0,233,1.0,<=>
7429,USA300HOU_RS10235,DQM91_RS10360,100.0,128,0,0,1,128,1,128,5.79e-90,253.0,128,1.0,<=>
7430,USA300HOU_RS10240,DQM91_RS10365,100.0,252,0,0,1,252,1,252,0.0,517.0,252,1.0,<=>
